ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays
Fort Sumter NM,2008,"744,971",0,"1,779,683",0,0,0,0,0,0,0,2
Fort Sumter NM,2009,"785,604",0,"1,873,992",0,0,0,0,0,0,0,5
Fort Sumter NM,2010,"797,713",0,"1,909,216",0,0,0,0,0,0,0,2
Fort Sumter NM,2011,"857,883",0,"2,040,700",0,0,0,0,0,0,0,11
Fort Sumter NM,2012,"842,027",0,"2,014,674",0,0,0,0,0,0,0,17
Fort Sumter NM,2013,"815,007",0,"1,931,753",0,0,0,0,0,0,0,3
Fort Sumter NM,2014,"828,521",0,"1,969,665",0,0,0,0,0,0,0,5
Fort Sumter NM,2015,"840,711",0,"2,006,729",0,0,0,0,0,0,0,2
Fort Sumter NM,2016,"888,330",0,"2,128,761",0,0,0,0,0,0,0,0
Fort Union NM,1979,"10,435",0,"12,313",0,0,0,0,0,0,0,0
Fort Union NM,1980,"10,787",0,"12,725",0,0,0,0,0,0,0,0
Fort Union NM,1981,"11,720",0,"13,834",0,0,0,0,0,0,0,0
Fort Union NM,1982,"12,176",0,"14,374",0,0,0,0,0,0,0,0
Fort Union NM,1983,"12,413",0,"14,649",0,0,0,0,0,0,0,0
Fort Union NM,1984,"13,105",0,"15,465",0,0,0,0,0,0,0,0
Fort Union NM,1985,"13,362",0,"15,767",0,0,0,0,0,0,0,0
Fort Union NM,1986,"13,441",0,"15,861",0,0,0,0,0,0,0,0
Fort Union NM,1987,"14,435",139,"17,034",12,0,0,0,0,0,0,0
Fort Union NM,1988,"18,141",356,"21,402",22,0,0,0,0,0,0,0
Fort Union NM,1989,"20,011",787,"23,610",62,0,0,0,0,0,0,0
Fort Union NM,1990,"17,031",318,"20,089",22,0,0,0,0,0,0,0
Fort Union NM,1991,"22,279",346,"26,284",23,0,0,0,0,0,0,0
Fort Union NM,1992,"19,970",282,"23,566",21,0,0,0,0,0,0,0
Fort Union NM,1993,"21,215",458,"25,034",37,0,0,0,0,0,0,0
Fort Union NM,1994,"20,301",489,"23,956",38,0,0,0,0,0,0,0
Fort Union NM,1995,"19,459",496,"22,961",37,0,0,0,0,0,0,0
Fort Union NM,1996,"19,374",435,"22,861",34,0,0,0,0,0,0,0
Fort Union NM,1997,"17,883",535,"21,103",42,0,0,0,0,0,0,0
Fort Union NM,1998,"15,469",300,"18,255",24,0,0,0,0,0,0,0
Fort Union NM,1999,"16,022",308,"18,905",26,0,0,0,0,0,0,0
Fort Union NM,2000,"14,258",574,"16,824",44,0,0,0,0,0,0,0
Fort Union NM,2001,"15,100",487,"17,818",37,0,0,0,0,0,0,0
Fort Union NM,2002,"13,198",303,"15,573",24,0,0,0,0,0,0,0
Fort Union NM,2003,"12,944",298,"15,274",27,0,0,0,0,0,0,0
Fort Union NM,2004,"13,230",240,"15,610",24,0,0,0,0,0,0,0
Fort Union NM,2005,"11,645",240,"13,739",24,0,0,0,0,0,0,0
Fort Union NM,2006,"10,347",240,"12,209",24,0,0,0,0,0,0,0
Fort Union NM,2007,"10,534",240,"12,431",24,0,0,0,0,0,0,0
Fort Union NM,2008,"9,171",168,"10,823",16,0,0,0,0,0,0,0
Fort Union NM,2009,"11,070",240,"13,063",24,0,0,0,0,0,0,0
Fort Union NM,2010,"10,638",220,"12,552",22,0,0,0,0,0,0,0
Fort Union NM,2011,"9,575",240,"11,299",24,0,0,0,0,0,0,0
Fort Union NM,2012,"9,215",240,"10,875",24,0,0,0,0,0,0,0
Fort Union NM,2013,"8,965",240,"10,578",24,0,0,0,0,0,0,0
Fort Union NM,2014,"10,934",240,"12,903",24,0,0,0,0,0,0,0
Fort Union NM,2015,"11,726",240,"13,836",24,0,0,0,0,0,0,0
Fort Union NM,2016,"11,953",240,"14,104",24,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1979,"6,368",118,"3,182",56,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1980,"8,520",139,"4,260",72,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1981,"9,139",182,"4,571",93,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1982,"7,381",122,"3,693",65,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1983,"9,917",231,"4,967",118,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1984,"12,886","1,309","6,999",660,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1985,"15,031","1,475","19,941",339,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1986,"22,663","4,542","28,575","1,135",0,0,0,0,0,0,0
Fort Union Trading Post NHS,1987,"40,080","4,220","50,321","1,055",0,0,0,0,0,0,0
Fort Union Trading Post NHS,1988,"26,608","2,140","32,480",535,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1989,"61,327","3,225","80,809",809,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1990,"32,222",305,"39,687",77,0,0,0,0,0,0,557
Fort Union Trading Post NHS,1991,"29,870",721,"37,286",184,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1992,"28,895",407,"36,235",102,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1993,"27,479",373,"34,814",96,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1994,"24,534",280,"31,187",71,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1995,"20,406",309,"22,419",80,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1996,"23,448",443,"29,418",112,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1997,"20,988",465,"27,043",118,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1998,"19,723",544,"24,599",138,0,0,0,0,0,0,0
Fort Union Trading Post NHS,1999,"20,612",771,"25,644",192,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2000,"19,381",579,"23,660",146,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2001,"19,551",741,"24,772",184,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2002,"21,256",621,"27,140",156,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2003,"24,024",773,"30,931",195,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2004,"21,511",680,"26,251",171,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2005,"16,940",610,"20,674",154,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2006,"13,392",508,"16,327",130,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2007,"12,405",596,"15,249",151,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2008,"11,533",544,"14,429",138,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2009,"15,141",575,"19,398",145,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2010,"14,458",801,"18,175",201,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2011,"12,236",568,"14,731",143,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2012,"12,677",559,"15,004",141,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2013,"12,908",610,"16,401",152,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2014,"11,521",622,"13,778",155,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2015,"13,605",862,"15,750",215,0,0,0,0,0,0,0
Fort Union Trading Post NHS,2016,"17,502",650,"20,360",163,0,0,0,0,0,0,0
Fort Vancouver NHS,1979,"156,749","46,934","123,765","2,346",0,0,0,0,0,0,0
Fort Vancouver NHS,1980,"162,142","36,588","128,849","1,830",0,0,0,0,0,0,0
Fort Vancouver NHS,1981,"231,224","42,413","312,052","2,120",0,0,0,0,0,0,0
Fort Vancouver NHS,1982,"201,353","42,050","252,453","1,939",0,0,0,0,0,0,0
Fort Vancouver NHS,1983,"239,650","7,444","315,001",372,0,0,0,0,0,0,0
Fort Vancouver NHS,1984,"265,378","12,395","367,423",619,0,0,0,0,0,0,0
Fort Vancouver NHS,1985,"264,829","5,178","360,775",258,0,0,0,0,0,0,0
Fort Vancouver NHS,1986,"263,145","24,456","337,161","1,224",0,0,0,0,0,0,0
Fort Vancouver NHS,1987,"249,898","25,706","313,753","1,286",0,0,0,0,0,0,0
Fort Vancouver NHS,1988,"275,178","31,179","322,330","1,557",0,0,0,0,0,0,0
Fort Vancouver NHS,1989,"229,464","34,906","316,881","1,743",0,0,0,0,0,0,0
Fort Vancouver NHS,1990,"210,380","20,802","436,111","1,040",0,0,0,0,0,0,0
Fort Vancouver NHS,1991,"245,417","27,589","359,942","1,380",0,0,0,0,0,0,0
Fort Vancouver NHS,1992,"291,458",0,"262,383",0,0,0,0,0,0,0,0
Fort Vancouver NHS,1993,"306,568",0,"361,576",0,0,0,0,0,0,0,0
Fort Vancouver NHS,1994,"318,366",0,"351,279",0,0,0,0,0,0,0,0
Fort Vancouver NHS,1995,"310,309",0,"374,026",0,0,0,0,0,0,0,0
Fort Vancouver NHS,1996,"352,769",0,"449,357",0,0,0,0,0,0,0,0
Fort Vancouver NHS,1997,"360,637",0,"459,705",0,0,0,0,0,0,0,0
Fort Vancouver NHS,1998,"365,326",0,"539,163",0,0,0,0,0,0,0,0
Fort Vancouver NHS,1999,"377,650",0,"504,640",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2000,"376,688",0,"499,268",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2001,"404,662",0,"520,751",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2002,"387,394",0,"513,074",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2003,"510,383",0,"621,819",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2004,"682,415",0,"794,459",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2005,"801,198",0,"1,019,111",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2006,"690,307",0,"802,780",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2007,"682,645",0,"806,040",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2008,"894,417",0,"1,017,491",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2009,"1,017,326",0,"1,067,791",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2010,"786,989",0,"912,139",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2011,"710,439",0,"831,154",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2012,"681,404",0,"792,210",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2013,"733,540",0,"821,329",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2014,"803,740",0,"903,499",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2015,"818,672",0,"1,017,919",0,0,0,0,0,0,0,0
Fort Vancouver NHS,2016,"1,092,031",0,"1,172,968",0,0,0,0,0,0,0,0
Fort Washington Park,1979,"496,921",0,"1,987,684",0,0,0,0,0,0,0,287
Fort Washington Park,1980,"488,614",0,"1,954,456",0,0,0,0,0,0,0,"4,430"
Fort Washington Park,1981,"334,867",0,"1,339,468",0,0,0,0,0,0,0,130
Fort Washington Park,1982,"332,693",0,"1,330,772",0,0,0,0,0,0,0,0
Fort Washington Park,1983,"256,219",0,"1,024,876",0,0,0,0,0,0,0,0
Fort Washington Park,1984,"304,382",0,"1,217,528",0,0,0,0,0,0,0,0
Fort Washington Park,1985,"367,587",0,"1,470,348",0,0,0,0,0,0,0,0
Fort Washington Park,1986,"299,413",0,"1,197,652",0,0,0,0,0,0,0,0
Fort Washington Park,1987,"225,272",0,"899,591",0,0,0,0,0,0,0,0
Fort Washington Park,1988,"324,942",0,"1,299,568",0,0,0,0,0,0,0,0
Fort Washington Park,1989,"404,922",0,"1,543,796",0,0,0,0,0,0,0,0
Fort Washington Park,1990,"399,460",0,"1,486,822",0,0,0,0,0,0,0,0
Fort Washington Park,1991,"349,710",0,"1,333,439",0,0,0,0,0,0,0,0
Fort Washington Park,1992,"332,928",0,"1,241,056",0,0,0,0,0,0,0,0
Fort Washington Park,1993,"255,829",0,"979,455",0,0,0,0,0,0,0,0
Fort Washington Park,1994,"203,253",0,"787,585",0,0,0,0,0,0,0,0
Fort Washington Park,1995,"244,691",0,"963,556",0,0,0,0,0,0,0,0
Fort Washington Park,1996,"247,954",0,"972,742",0,0,0,0,0,0,0,0
Fort Washington Park,1997,"264,052",0,"1,026,547",0,0,0,0,0,0,0,0
Fort Washington Park,1998,"273,951",0,"1,063,812",0,0,0,0,0,0,0,0
Fort Washington Park,1999,"248,131",0,"970,162",0,0,0,0,0,0,0,0
Fort Washington Park,2000,"258,667",0,"1,012,486",0,0,0,0,0,0,0,0
Fort Washington Park,2001,"267,032",0,"1,036,945",0,0,0,0,0,0,0,0
Fort Washington Park,2002,"287,233",0,"1,111,996",0,0,0,0,0,0,0,0
Fort Washington Park,2003,"264,566",0,"1,017,379",0,0,0,0,0,0,0,0
Fort Washington Park,2004,"253,486",0,"972,136",0,0,0,0,0,0,0,0
Fort Washington Park,2005,"306,802",0,"1,194,839",0,0,0,0,0,0,0,0
Fort Washington Park,2006,"315,390",0,"1,218,527",0,0,0,0,0,0,0,0
Fort Washington Park,2007,"324,660",0,"1,270,919",0,0,0,0,0,0,0,0
Fort Washington Park,2008,"484,202",0,"1,889,567",0,0,0,0,0,0,0,0
Fort Washington Park,2009,"339,370",0,"1,317,114",0,0,0,0,0,0,0,0
Fort Washington Park,2010,"352,883",0,"1,375,898",0,0,0,0,0,0,0,0
Fort Washington Park,2011,"409,381",0,"1,599,126",0,0,0,0,0,0,0,0
Fort Washington Park,2012,"368,824",0,"1,421,382",0,0,0,0,0,0,0,0
Fort Washington Park,2013,"443,918",0,"1,716,573",0,0,0,0,0,0,0,0
Fort Washington Park,2014,"466,078",0,"1,779,955",0,0,0,0,0,0,0,0
Fort Washington Park,2015,"337,433",0,"1,298,874",0,0,0,0,0,0,0,0
Fort Washington Park,2016,"560,358",0,"2,171,101",0,0,0,0,0,0,0,0
Fossil Butte NM,1979,"13,669",401,"15,258",360,0,0,0,0,0,0,0
Fossil Butte NM,1980,"10,823",450,"9,464",696,0,0,0,0,0,0,0
Fossil Butte NM,1981,"12,431",490,"11,162",734,0,0,0,0,0,0,0
Fossil Butte NM,1982,"17,393","1,798","14,984","2,697",0,0,0,0,0,0,0
Fossil Butte NM,1983,"16,402","2,684","15,591","4,024",0,0,0,0,0,0,0
Fossil Butte NM,1984,"14,771",590,"9,556",839,0,0,0,0,0,0,0
Fossil Butte NM,1985,"15,585",431,"11,847",171,0,0,0,0,0,0,0
Fossil Butte NM,1986,"15,281",548,"12,133",326,0,0,0,0,0,0,0
Fossil Butte NM,1987,"19,635",594,"16,255",202,0,0,0,0,0,0,0
Fossil Butte NM,1988,"20,456",757,"16,183",217,0,0,0,0,0,0,0
Fossil Butte NM,1989,"19,528",905,"15,259",253,0,0,0,0,0,0,0
Fossil Butte NM,1990,"26,471",746,"29,252",313,0,0,0,0,0,0,0
Fossil Butte NM,1991,"22,673",570,"34,861",144,0,0,0,0,0,0,0
Fossil Butte NM,1992,"23,824",435,"27,078",150,0,0,0,0,0,0,0
Fossil Butte NM,1993,"26,499",290,"30,352",72,0,0,0,0,0,0,0
Fossil Butte NM,1994,"25,055",441,"39,730",112,0,0,0,0,0,0,0
Fossil Butte NM,1995,"26,219",465,"43,024",116,0,0,0,0,0,0,0
Fossil Butte NM,1996,"22,394",323,"28,537",82,0,0,0,0,0,0,0
Fossil Butte NM,1997,"23,106",341,"33,768",86,0,0,0,0,0,0,0
Fossil Butte NM,1998,"22,473",388,"37,904",97,0,0,0,0,0,0,0
Fossil Butte NM,1999,"22,043",473,"36,905",119,0,0,0,0,0,0,0
Fossil Butte NM,2000,"21,915",465,"33,914",205,0,0,0,0,0,0,0
Fossil Butte NM,2001,"19,902",445,"32,491",259,0,0,0,0,0,0,0
Fossil Butte NM,2002,"19,320",852,"30,804",259,0,0,0,0,0,0,0
Fossil Butte NM,2003,"19,417",543,"27,794",172,0,0,0,0,0,0,0
Fossil Butte NM,2004,"18,288",425,"27,814",259,0,0,0,0,0,0,0
Fossil Butte NM,2005,"17,779",618,"26,168",338,0,0,0,0,0,0,0
Fossil Butte NM,2006,"16,631",592,"24,092",363,0,0,0,0,0,0,0
Fossil Butte NM,2007,"19,853",501,"32,655",346,0,0,0,0,0,0,0
Fossil Butte NM,2008,"17,727",707,"28,277",338,0,0,0,0,0,0,0
Fossil Butte NM,2009,"18,693",550,"29,297",314,0,0,0,0,0,0,0
Fossil Butte NM,2010,"19,700",863,"29,226",381,0,0,0,0,0,0,0
Fossil Butte NM,2011,"16,552",538,"29,012",271,0,0,0,0,0,0,0
Fossil Butte NM,2012,"17,084",422,"25,632",274,0,0,0,0,0,0,0
Fossil Butte NM,2013,"17,662",324,"26,096",432,0,0,0,0,0,0,0
Fossil Butte NM,2014,"16,623",659,"26,179",375,0,0,0,0,0,0,0
Fossil Butte NM,2015,"19,293",547,"28,136",384,0,0,0,0,0,0,0
Fossil Butte NM,2016,"20,737","1,080","30,583",527,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,1997,"1,925,858",0,"962,930",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,1998,"4,258,807",0,"2,129,406",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,1999,"3,453,171",0,"1,726,588",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2000,"2,918,846",0,"1,460,926",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2001,"2,866,417",0,"1,433,211",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2002,"2,493,089",0,"1,246,543",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2003,"2,121,931",0,"1,060,965",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2004,"3,038,046",0,"1,519,026",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2005,"2,852,565",0,"1,426,283",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2006,"2,662,016",0,"1,331,008",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2007,"2,751,725",0,"1,375,859",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2008,"2,622,806",0,"1,311,402",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2009,"2,591,241",0,"1,295,623",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2010,"2,238,052",0,"1,120,232",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2011,"2,309,708",0,"1,154,852",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2012,"2,764,459",0,"1,382,229",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2013,"2,837,729",0,"1,418,863",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2014,"2,938,239",0,"1,469,121",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2015,"3,290,080",0,"1,645,040",0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,2016,"4,360,502",0,"2,180,250",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1979,"34,137",0,"34,137",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1980,"38,974",0,"38,974",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1981,"35,322",0,"35,322",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1982,"30,943",0,"30,943",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1983,"30,347",0,"30,347",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1984,"29,507",0,"29,507",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1985,"30,881",0,"30,881",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1986,"33,379",0,"33,379",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1987,"34,629",0,"34,629",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1988,"37,778",10,"37,778",10,0,0,0,0,0,0,0
Frederick Douglass NHS,1989,"43,127",0,"43,127",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1990,"50,094",0,"50,094",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1991,"45,460",0,"45,460",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1992,"54,912",0,"54,912",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1993,"49,268",0,"49,268",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1994,"50,035",0,"50,035",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1995,"53,279",0,"53,279",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1996,"82,326",0,"45,041",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1997,"33,922",0,"33,922",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1998,"31,081",0,"31,061",0,0,0,0,0,0,0,0
Frederick Douglass NHS,1999,"35,319",0,"27,717",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2000,"32,458",0,"30,144",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2001,"29,618",0,"29,618",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2002,"39,369",0,"27,182",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2003,"54,350",0,"24,950",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2004,"53,046",0,"28,146",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2005,"23,226",0,"23,226",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2006,"17,947",0,"17,947",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2007,"37,468",0,"37,468",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2008,"37,852",0,"37,852",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2009,"43,483",0,"43,483",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2010,"44,699",0,"44,699",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2011,"46,694",0,"46,694",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2012,"53,314",0,"53,314",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2013,"47,625",0,"47,625",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2014,"45,492",0,"45,492",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2015,"53,873",0,"53,873",0,0,0,0,0,0,0,0
Frederick Douglass NHS,2016,"67,387",0,"67,387",0,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1981,"1,882",0,"2,226",0,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1982,"2,911",0,"3,975",0,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1983,"3,072",0,"6,248",0,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1984,"2,984",0,"6,023",0,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1985,"3,457",0,"6,881",0,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1986,"5,403",0,"11,058",0,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1987,"7,315",0,"14,934",0,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1988,"6,099",0,"12,198",0,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1989,"3,795",101,"7,590",370,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1990,"4,065",150,"8,130",554,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1991,"3,974",162,"7,948",522,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1992,"3,889",165,"7,598",496,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1993,"3,848",182,"7,696",518,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1994,"3,702",147,"7,404",424,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1995,"5,108",229,"10,216",625,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1996,"4,660",329,"9,320",544,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1997,"5,082",203,"10,164",515,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1998,"5,310",156,"10,620",406,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,1999,"8,217",131,"16,434",364,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2000,"6,499",142,"12,998",429,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2001,"10,332",172,"20,664",570,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2002,"7,938",127,"15,876",396,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2003,"6,906",116,"13,812",412,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2004,"6,814",81,"13,628",256,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2005,"2,775",11,"5,550",35,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2006,"1,559",66,"3,118",202,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2007,"2,010",53,"4,020",184,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2008,"2,969",45,"5,938",181,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2009,"5,007",64,"10,014",216,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2010,"3,285",55,"6,570",295,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2011,"4,022",24,"8,044",83,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2012,"8,668",32,"17,336",95,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2013,"6,570",24,"13,140",81,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2014,"8,667",33,"17,334",43,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2015,"9,473",10,"18,946",35,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,2016,"8,935",10,"17,870",43,0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,1979,"1,010,717","99,788","486,081","47,787",0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,1980,"995,434","100,333","534,217","44,986",0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,1981,"1,000,456","99,788","548,105","45,087",0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,1982,"961,455","99,788","638,151","40,812",0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,1983,"244,328","647,918","365,415","134,779",0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,1984,"232,626","663,185","366,805","138,578",0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,1985,"240,932","658,372","376,001","146,200",0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,1986,"252,943","724,985","398,706","147,070",0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,1987,"381,504","986,296","475,604","134,785",0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,1988,"404,422","1,269,520","523,493","155,293",0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,1989,"448,985","1,214,921","548,646","139,251",0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,1990,"449,004","1,393,298","551,751","151,765",0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,1991,"471,311","1,390,053","579,858","153,781",0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,1992,"472,623","1,386,117","570,776","151,706",0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,1993,"472,239","1,451,774","603,539","155,564",0,0,0,0,0,0,0
