,SongName,ArtistName,CALLSIGN,UNIQUE_ID,TimePlayed,DayPlayed,DayOfWeek
32105,Message In A Bottle,The Police,KZOK,KZOK0543,2014-06-18 23:54:23,2014-06-18,Wednesday
32106,Message In A Bottle,The Police,KZOK,KZOK0823,2014-06-16 23:54:35,2014-06-16,Monday
32107,Message In A Bottle,The Police,WCSX,WCSX0121,2014-06-22 23:54:16,2014-06-22,Sunday
32108,Message In A Bottle,The Police,WCSX,WCSX0466,2014-06-21 23:54:03,2014-06-21,Saturday
32109,Message In A Bottle,The Police,WCSX,WCSX0611,2014-06-20 23:54:06,2014-06-20,Friday
32110,Message In A Bottle,The Police,WCSX,WCSX1330,2014-06-17 23:54:06,2014-06-17,Tuesday
32111,Message In A Bottle,The Police,WCSX,WCSX1521,2014-06-17 23:54:06,2014-06-17,Tuesday
32112,Message In A Bottle,The Police,WLUP,WLUP0282,2014-06-21 22:59:15,2014-06-21,Saturday
32113,Message In A Bottle,The Police,WLUP,WLUP0699,2014-06-20 09:58:53,2014-06-20,Friday
32114,Message In A Bottle,The Police,WLUP,WLUP1714,2014-06-16 00:58:56,2014-06-16,Monday
32115,Message In A Bottle,The Police,WOFX,WOFX0812,2014-06-19 03:58:57,2014-06-19,Thursday
32116,Message In A Bottle,The Police,WOFX,WOFX0926,2014-06-18 17:58:50,2014-06-18,Wednesday
32117,Message In A Bottle,The Police,WXGL,WXGL0105,2014-06-22 14:58:49,2014-06-22,Sunday
32118,Message In A Bottle,The Police,WXGL,WXGL0309,2014-06-21 20:28:22,2014-06-21,Saturday
32119,Message In A Bottle,The Police,WXGL,WXGL0447,2014-06-21 07:58:52,2014-06-21,Saturday
32120,Message In A Bottle,The Police,WXGL,WXGL0548,2014-06-20 22:58:37,2014-06-20,Friday
32121,Message In A Bottle,The Police,WXGL,WXGL0668,2014-06-20 11:58:45,2014-06-20,Friday
32122,Message In A Bottle,The Police,WXGL,WXGL0787,2014-06-20 01:58:38,2014-06-20,Friday
32123,Message In A Bottle,The Police,WXGL,WXGL0898,2014-06-19 16:58:52,2014-06-19,Thursday
32124,Message In A Bottle,The Police,WXGL,WXGL1050,2014-06-19 04:28:30,2014-06-19,Thursday
32125,Message In A Bottle,The Police,WXGL,WXGL1267,2014-06-18 08:58:33,2014-06-18,Wednesday
32126,Message In A Bottle,The Police,WXGL,WXGL1455,2014-06-17 06:28:02,2014-06-17,Tuesday
32127,Message In A Bottle,The Police,WXGL,WXGL1788,2014-06-16 00:58:43,2014-06-16,Monday
32128,Message In A Bottle,The Police,WZLX,WZLX0103,2014-06-22 23:54:27,2014-06-22,Sunday
32129,Message In A Bottle,The Police,WZLX,WZLX0632,2014-06-18 23:54:13,2014-06-18,Wednesday
32130,Message In A Bottle,The Police,WZLX,WZLX1082,2014-06-16 23:54:24,2014-06-16,Monday
32131,Message In A Bottle,The Police,KLOS,KLOS0031,2014-06-22 16:59:07,2014-06-22,Sunday
32132,Message In A Bottle,The Police,KLOS,KLOS0151,2014-06-22 00:59:29,2014-06-22,Sunday
32133,Message In A Bottle,The Police,KLOS,KLOS0287,2014-06-21 10:59:09,2014-06-21,Saturday
32134,Message In A Bottle,The Police,KLOS,KLOS0464,2014-06-20 17:59:10,2014-06-20,Friday
32135,Message In A Bottle,The Police,KLOS,KLOS0783,2014-06-19 03:59:08,2014-06-19,Thursday
32136,Message In A Bottle,The Police,KLOS,KLOS0907,2014-06-18 14:59:13,2014-06-18,Wednesday
32137,Roxanne,The Police,KGB,KGB0046,2014-06-22 19:58:36,2014-06-22,Sunday
32138,Roxanne,The Police,KGB,KGB0530,2014-06-20 22:58:33,2014-06-20,Friday
32139,Roxanne,The Police,KGB,KGB0661,2014-06-20 08:58:42,2014-06-20,Friday
32140,Roxanne,The Police,KGB,KGB0854,2014-06-19 13:58:56,2014-06-19,Thursday
32141,Roxanne,The Police,KGB,KGB1293,2014-06-17 09:58:55,2014-06-17,Tuesday
32142,Roxanne,The Police,KGB,KGB1394,2014-06-17 00:58:33,2014-06-17,Tuesday
32143,Roxanne,The Police,KRFX,KRFX0002,2014-06-22 21:58:32,2014-06-22,Sunday
32144,Roxanne,The Police,KRFX,KRFX0458,2014-06-21 02:58:40,2014-06-21,Saturday
32145,Roxanne,The Police,KRFX,KRFX0797,2014-06-19 15:58:35,2014-06-19,Thursday
32146,Roxanne,The Police,KRFX,KRFX1379,2014-06-16 16:58:40,2014-06-16,Monday
32147,Roxanne,The Police,KSLX,KSLX0171,2014-06-19 10:28:33,2014-06-19,Thursday
32148,Roxanne,The Police,KZEP,KZEP0259,2014-06-21 21:58:53,2014-06-21,Saturday
32149,Roxanne,The Police,KZEP,KZEP0801,2014-06-19 14:58:49,2014-06-19,Thursday
32150,Roxanne,The Police,KZEP,KZEP1437,2014-06-16 13:58:52,2014-06-16,Monday
32151,Roxanne,The Police,WAXQ,WAXQ0575,2014-06-20 09:58:11,2014-06-20,Friday
32152,Roxanne,The Police,WAXQ,WAXQ0762,2014-06-19 16:58:21,2014-06-19,Thursday
32153,Roxanne,The Police,WAXQ,WAXQ0963,2014-06-18 21:58:01,2014-06-18,Wednesday
32154,Roxanne,The Police,WAXQ,WAXQ1391,2014-06-16 19:58:15,2014-06-16,Monday
32155,Roxanne,The Police,WBGG,WBGG0007,2014-06-22 23:58:21,2014-06-22,Sunday
32156,Roxanne,The Police,WBGG,WBGG0180,2014-06-22 07:58:22,2014-06-22,Sunday
32157,Roxanne,The Police,WBGG,WBGG0345,2014-06-21 16:58:15,2014-06-21,Saturday
32158,Roxanne,The Police,WBGG,WBGG1340,2014-06-16 22:58:30,2014-06-16,Monday
32159,Roxanne,The Police,WBIG,WBIG0013,2014-06-22 22:58:25,2014-06-22,Sunday
32160,Roxanne,The Police,WBIG,WBIG1024,2014-06-18 19:58:15,2014-06-18,Wednesday
32161,Roxanne,The Police,WBIG,WBIG1627,2014-06-16 01:58:32,2014-06-16,Monday
32162,Roxanne,The Police,WMGK,WMGK0021,2014-06-22 23:54:20,2014-06-22,Sunday
32163,Roxanne,The Police,WMGK,WMGK0839,2014-06-19 23:54:31,2014-06-19,Thursday
32164,Roxanne,The Police,WMGK,WMGK1241,2014-06-17 23:54:11,2014-06-17,Tuesday
32165,Roxanne,The Police,WMGK,WMGK1620,2014-06-16 23:54:20,2014-06-16,Monday
32166,Roxanne,The Police,WRFX,WRFX0763,2014-06-19 07:58:38,2014-06-19,Thursday
32167,Roxanne,The Police,KCFX,KCFX0082,2014-06-22 12:59:15,2014-06-22,Sunday
32168,Roxanne,The Police,KCFX,KCFX0422,2014-06-21 01:59:23,2014-06-21,Saturday
32169,Roxanne,The Police,KCFX,KCFX0702,2014-06-19 19:59:16,2014-06-19,Thursday
32170,Roxanne,The Police,KCFX,KCFX1060,2014-06-18 03:59:06,2014-06-18,Wednesday
32171,Roxanne,The Police,KCFX,KCFX1401,2014-06-16 04:59:22,2014-06-16,Monday
32172,Roxanne,The Police,KGLK,KGLK0171,2014-06-22 08:58:45,2014-06-22,Sunday
32173,Roxanne,The Police,KGLK,KGLK0310,2014-06-21 20:28:25,2014-06-21,Saturday
32174,Roxanne,The Police,KGLK,KGLK0499,2014-06-21 03:58:57,2014-06-21,Saturday
32175,Roxanne,The Police,KGLK,KGLK0664,2014-06-20 12:58:48,2014-06-20,Friday
32176,Roxanne,The Police,KGLK,KGLK1256,2014-06-18 05:28:16,2014-06-18,Wednesday
32177,Roxanne,The Police,KGLK,KGLK1490,2014-06-16 22:28:26,2014-06-16,Monday
32178,Roxanne,The Police,KGON,KGON0070,2014-06-22 14:59:07,2014-06-22,Sunday
32179,Roxanne,The Police,KGON,KGON0452,2014-06-20 21:58:56,2014-06-20,Friday
32180,Roxanne,The Police,KGON,KGON0769,2014-06-19 16:59:11,2014-06-19,Thursday
32181,Roxanne,The Police,KGON,KGON1132,2014-06-18 07:58:56,2014-06-18,Wednesday
32182,Roxanne,The Police,KGON,KGON1520,2014-06-16 11:58:50,2014-06-16,Monday
32183,Roxanne,The Police,KLOS,KLOS0186,2014-06-21 21:59:28,2014-06-21,Saturday
32184,Roxanne,The Police,KSEG,KSEG0386,2014-06-21 13:59:15,2014-06-21,Saturday
32185,Roxanne,The Police,KSEG,KSEG0576,2014-06-20 20:59:05,2014-06-20,Friday
32186,Roxanne,The Police,KSEG,KSEG1278,2014-06-18 06:59:07,2014-06-18,Wednesday
32187,Roxanne,The Police,KSEG,KSEG1405,2014-06-17 11:59:29,2014-06-17,Tuesday
32188,Roxanne,The Police,KSEG,KSEG1751,2014-06-16 05:59:28,2014-06-16,Monday
32189,Roxanne,The Police,KSHE,KSHE0297,2014-06-21 14:59:31,2014-06-21,Saturday
32190,Roxanne,The Police,KSHE,KSHE1193,2014-06-17 05:59:54,2014-06-17,Tuesday
32191,Roxanne,The Police,KSHE,KSHE1483,2014-06-16 00:59:40,2014-06-16,Monday
32192,Roxanne,The Police,KUFX,KUFX0592,2014-06-20 16:59:19,2014-06-20,Friday
32193,Roxanne,The Police,KZOK,KZOK0250,2014-06-20 23:54:26,2014-06-20,Friday
32194,Roxanne,The Police,KZOK,KZOK0683,2014-06-17 23:54:27,2014-06-17,Tuesday
32195,Roxanne,The Police,WLUP,WLUP0387,2014-06-21 12:58:51,2014-06-21,Saturday
32196,Roxanne,The Police,WLUP,WLUP0842,2014-06-19 19:59:05,2014-06-19,Thursday
32197,Roxanne,The Police,WLUP,WLUP1196,2014-06-18 08:58:44,2014-06-18,Wednesday
32198,Roxanne,The Police,WLUP,WLUP1477,2014-06-16 21:58:57,2014-06-16,Monday
32199,Roxanne,The Police,WNCX,WNCX0161,2014-06-21 23:54:18,2014-06-21,Saturday
32200,Roxanne,The Police,WNCX,WNCX0711,2014-06-18 23:54:18,2014-06-18,Wednesday
32201,Roxanne,The Police,WNCX,WNCX1230,2014-06-16 23:54:31,2014-06-16,Monday
32202,Roxanne,The Police,WOFX,WOFX0378,2014-06-21 05:59:07,2014-06-21,Saturday
32203,Roxanne,The Police,WOFX,WOFX0718,2014-06-19 17:59:13,2014-06-19,Thursday
32204,Roxanne,The Police,WOFX,WOFX1157,2014-06-17 02:09:03,2014-06-17,Tuesday
32205,Roxanne,The Police,WOFX,WOFX1264,2014-06-16 15:58:48,2014-06-16,Monday
32206,Roxanne,The Police,WXGL,WXGL0226,2014-06-22 03:28:04,2014-06-22,Sunday
32207,Roxanne,The Police,WXGL,WXGL0647,2014-06-20 13:28:24,2014-06-20,Friday
32208,Roxanne,The Police,WXGL,WXGL1009,2014-06-19 07:58:49,2014-06-19,Thursday
32209,Roxanne,The Police,WXGL,WXGL1238,2014-06-18 10:58:54,2014-06-18,Wednesday
32210,Roxanne,The Police,WXGL,WXGL1533,2014-06-17 00:28:11,2014-06-17,Tuesday
32211,Roxanne,The Police,WZLX,WZLX0492,2014-06-19 23:54:35,2014-06-19,Thursday
32212,So Lonely,The Police,WAXQ,WAXQ0030,2014-06-22 17:58:08,2014-06-22,Sunday
32213,So Lonely,The Police,WAXQ,WAXQ0538,2014-06-20 13:58:21,2014-06-20,Friday
32214,So Lonely,The Police,WAXQ,WAXQ1287,2014-06-17 05:58:30,2014-06-17,Tuesday
32215,Spirits In The Material World,The Police,KGB,KGB1273,2014-06-17 12:58:55,2014-06-17,Tuesday
32216,Spirits In The Material World,The Police,KZPS,KZPS0163,2014-06-22 06:58:18,2014-06-22,Sunday
32217,Spirits In The Material World,The Police,KZPS,KZPS0918,2014-06-19 09:58:21,2014-06-19,Thursday
32218,Spirits In The Material World,The Police,KZPS,KZPS1437,2014-06-17 00:58:10,2014-06-17,Tuesday
32219,Spirits In The Material World,The Police,WAXQ,WAXQ0130,2014-06-22 05:58:16,2014-06-22,Sunday
32220,Spirits In The Material World,The Police,WBIG,WBIG0271,2014-06-21 20:58:24,2014-06-21,Saturday
32221,Spirits In The Material World,The Police,WRFX,WRFX0073,2014-06-22 05:58:36,2014-06-22,Sunday
32222,Spirits In The Material World,The Police,KSEG,KSEG0024,2014-06-22 21:59:21,2014-06-22,Sunday
32223,Spirits In The Material World,The Police,KSEG,KSEG1055,2014-06-19 02:59:12,2014-06-19,Thursday
32224,Spirits In The Material World,The Police,KSEG,KSEG1669,2014-06-16 12:59:33,2014-06-16,Monday
32225,Spirits In The Material World,The Police,KSHE,KSHE0641,2014-06-20 01:59:31,2014-06-20,Friday
32226,Spirits In The Material World,The Police,KUFX,KUFX0196,2014-06-22 04:59:29,2014-06-22,Sunday
32227,Spirits In The Material World,The Police,KUFX,KUFX0381,2014-06-21 11:59:15,2014-06-21,Saturday
32228,Spirits In The Material World,The Police,KUFX,KUFX0847,2014-06-19 17:59:32,2014-06-19,Thursday
32229,Spirits In The Material World,The Police,KUFX,KUFX1261,2014-06-18 01:59:09,2014-06-18,Wednesday
32230,Spirits In The Material World,The Police,KUFX,KUFX1386,2014-06-17 07:59:36,2014-06-17,Tuesday
32231,Spirits In The Material World,The Police,WNCX,WNCX0024,2014-06-22 23:54:31,2014-06-22,Sunday
32232,Spirits In The Material World,The Police,WZLX,WZLX0240,2014-06-20 23:54:16,2014-06-20,Friday
32233,Spirits In The Material World,The Police,WZLX,WZLX0761,2014-06-18 23:54:14,2014-06-18,Wednesday
32234,Synchronicity II,The Police,KGB,KGB0149,2014-06-22 10:58:33,2014-06-22,Sunday
32235,Synchronicity II,The Police,KGB,KGB1527,2014-06-16 09:58:37,2014-06-16,Monday
32236,Synchronicity II,The Police,KZEP,KZEP0476,2014-06-21 01:58:52,2014-06-21,Saturday
32237,Synchronicity II,The Police,KZEP,KZEP0868,2014-06-19 06:58:47,2014-06-19,Thursday
32238,Synchronicity II,The Police,KZPS,KZPS0018,2014-06-22 22:58:22,2014-06-22,Sunday
32239,Synchronicity II,The Police,KZPS,KZPS1162,2014-06-18 10:58:26,2014-06-18,Wednesday
32240,Synchronicity II,The Police,WAXQ,WAXQ0818,2014-06-19 10:58:08,2014-06-19,Thursday
32241,Synchronicity II,The Police,WBGG,WBGG0531,2014-06-20 23:58:11,2014-06-20,Friday
32242,Synchronicity II,The Police,WBGG,WBGG1312,2014-06-17 02:02:45,2014-06-17,Tuesday
32243,Synchronicity II,The Police,WBGG,WBGG1347,2014-06-16 20:58:22,2014-06-16,Monday
32244,Synchronicity II,The Police,WBIG,WBIG1154,2014-06-18 06:58:12,2014-06-18,Wednesday
32245,Synchronicity II,The Police,WDVE,WDVE0088,2014-06-22 12:58:31,2014-06-22,Sunday
32246,Synchronicity II,The Police,WDVE,WDVE0627,2014-06-19 20:58:38,2014-06-19,Thursday
32247,Synchronicity II,The Police,WRFX,WRFX1207,2014-06-17 00:58:26,2014-06-17,Tuesday
32248,Synchronicity II,The Police,KLOS,KLOS0238,2014-06-21 16:59:03,2014-06-21,Saturday
32249,Synchronicity II,The Police,KSEG,KSEG0069,2014-06-22 17:59:10,2014-06-22,Sunday
32250,Synchronicity II,The Police,KSEG,KSEG1083,2014-06-19 00:59:08,2014-06-19,Thursday
32251,Synchronicity II,The Police,KSEG,KSEG1490,2014-06-17 04:59:04,2014-06-17,Tuesday
32252,Synchronicity II,The Police,KSHE,KSHE0112,2014-06-22 08:59:38,2014-06-22,Sunday
32253,Synchronicity II,The Police,KSHE,KSHE0414,2014-06-21 03:59:44,2014-06-21,Saturday
32254,Synchronicity II,The Police,KSHE,KSHE1089,2014-06-18 01:59:23,2014-06-18,Wednesday
32255,Synchronicity II,The Police,KZOK,KZOK0098,2014-06-21 23:54:23,2014-06-21,Saturday
32256,Synchronicity II,The Police,KZOK,KZOK0623,2014-06-18 23:54:24,2014-06-18,Wednesday
32257,Synchronicity II,The Police,KZOK,KZOK0867,2014-06-16 23:54:35,2014-06-16,Monday
32258,Synchronicity II,The Police,WCSX,WCSX0058,2014-06-22 23:54:16,2014-06-22,Sunday
32259,Synchronicity II,The Police,WCSX,WCSX0624,2014-06-20 23:54:06,2014-06-20,Friday
32260,Synchronicity II,The Police,WCSX,WCSX1077,2014-06-18 23:54:03,2014-06-18,Wednesday
32261,Synchronicity II,The Police,WCSX,WCSX1236,2014-06-18 23:54:03,2014-06-18,Wednesday
32262,Synchronicity II,The Police,WCSX,WCSX1542,2014-06-17 23:54:07,2014-06-17,Tuesday
32263,Synchronicity II,The Police,WLUP,WLUP0621,2014-06-20 16:58:57,2014-06-20,Friday
32264,Synchronicity II,The Police,WOFX,WOFX0042,2014-06-22 20:59:05,2014-06-22,Sunday
32265,Synchronicity II,The Police,WOFX,WOFX0437,2014-06-21 01:59:15,2014-06-21,Saturday
32266,Synchronicity II,The Police,WZLX,WZLX0187,2014-06-21 23:54:14,2014-06-21,Saturday
32267,Synchronicity II,The Police,WZLX,WZLX0677,2014-06-18 23:54:13,2014-06-18,Wednesday
32268,Synchronicity II,The Police,WZLX,WZLX1018,2014-06-16 23:54:24,2014-06-16,Monday
32269,Walking On The Moon,The Police,KGB,KGB0018,2014-06-22 22:58:45,2014-06-22,Sunday
32270,Walking On The Moon,The Police,KZPS,KZPS1358,2014-06-17 06:58:08,2014-06-17,Tuesday
32271,Walking On The Moon,The Police,WBIG,WBIG0512,2014-06-20 21:58:12,2014-06-20,Friday
32272,Walking On The Moon,The Police,WBIG,WBIG0895,2014-06-19 07:58:25,2014-06-19,Thursday
32273,Walking On The Moon,The Police,WDVE,WDVE1081,2014-06-17 05:58:47,2014-06-17,Tuesday
32274,Walking On The Moon,The Police,WRFX,WRFX0226,2014-06-21 16:58:25,2014-06-21,Saturday
32275,Walking On The Moon,The Police,WRFX,WRFX0742,2014-06-19 10:58:28,2014-06-19,Thursday
32276,Walking On The Moon,The Police,WRFX,WRFX1152,2014-06-17 05:58:50,2014-06-17,Tuesday
32277,Walking On The Moon,The Police,KLOS,KLOS0696,2014-06-19 14:59:24,2014-06-19,Thursday
32278,Walking On The Moon,The Police,KLOS,KLOS0697,2014-06-19 14:59:24,2014-06-19,Thursday
32279,Walking On The Moon,The Police,KUFX,KUFX0106,2014-06-22 13:59:24,2014-06-22,Sunday
32280,Walking On The Moon,The Police,KUFX,KUFX0152,2014-06-22 07:59:19,2014-06-22,Sunday
32281,Walking On The Moon,The Police,KUFX,KUFX0750,2014-06-20 02:59:13,2014-06-20,Friday
32282,Wrapped Around Your Finger,The Police,KZPS,KZPS0634,2014-06-20 12:58:17,2014-06-20,Friday
32283,Wrapped Around Your Finger,The Police,WAXQ,WAXQ0372,2014-06-21 07:58:20,2014-06-21,Saturday
32284,Wrapped Around Your Finger,The Police,WAXQ,WAXQ0691,2014-06-19 23:58:20,2014-06-19,Thursday
32285,Wrapped Around Your Finger,The Police,WBIG,WBIG0103,2014-06-22 14:58:24,2014-06-22,Sunday
32286,Wrapped Around Your Finger,The Police,WBIG,WBIG1061,2014-06-18 15:58:17,2014-06-18,Wednesday
32287,Wrapped Around Your Finger,The Police,WBIG,WBIG1417,2014-06-16 22:58:27,2014-06-16,Monday
32288,Wrapped Around Your Finger,The Police,KGLK,KGLK0437,2014-06-21 09:28:24,2014-06-21,Saturday
32289,Wrapped Around Your Finger,The Police,KGON,KGON0181,2014-06-21 22:59:23,2014-06-21,Saturday
32290,Wrapped Around Your Finger,The Police,KGON,KGON1168,2014-06-18 03:59:01,2014-06-18,Wednesday
32291,Wrapped Around Your Finger,The Police,KSEG,KSEG0332,2014-06-21 18:59:28,2014-06-21,Saturday
32292,Wrapped Around Your Finger,The Police,KUFX,KUFX0078,2014-06-22 16:59:15,2014-06-22,Sunday
32293,Wrapped Around Your Finger,The Police,KUFX,KUFX0506,2014-06-21 00:59:33,2014-06-21,Saturday
32294,Wrapped Around Your Finger,The Police,KUFX,KUFX1180,2014-06-18 08:59:09,2014-06-18,Wednesday
32295,Wrapped Around Your Finger,The Police,KUFX,KUFX1542,2014-06-16 18:59:38,2014-06-16,Monday
32296,Wrapped Around Your Finger,The Police,KZOK,KZOK0929,2014-06-16 23:54:36,2014-06-16,Monday
32297,Wrapped Around Your Finger,The Police,WLUP,WLUP0388,2014-06-21 12:58:51,2014-06-21,Saturday
32298,Wrapped Around Your Finger,The Police,WLUP,WLUP1384,2014-06-17 05:59:12,2014-06-17,Tuesday
32299,Some Like It Hot,The Power Station,KUFX,KUFX0598,2014-06-20 15:59:21,2014-06-20,Friday
32300,Back On The Chain Gang,The Pretenders,KGB,KGB0683,2014-06-20 06:58:46,2014-06-20,Friday
32301,Back On The Chain Gang,The Pretenders,KGB,KGB1049,2014-06-18 17:58:30,2014-06-18,Wednesday
32302,Back On The Chain Gang,The Pretenders,KGB,KGB1211,2014-06-18 03:58:39,2014-06-18,Wednesday
32303,Back On The Chain Gang,The Pretenders,KGB,KGB1582,2014-06-16 04:58:53,2014-06-16,Monday
32304,Back On The Chain Gang,The Pretenders,KLOS,KLOS0429,2014-06-20 21:59:05,2014-06-20,Friday
32305,Back On The Chain Gang,The Pretenders,KSEG,KSEG0012,2014-06-22 22:59:20,2014-06-22,Sunday
32306,Back On The Chain Gang,The Pretenders,KSLX,KSLX0260,2014-06-19 00:00:00,2014-06-19,Thursday
32307,Back On The Chain Gang,The Pretenders,KZEP,KZEP0644,2014-06-20 05:58:40,2014-06-20,Friday
32308,Back On The Chain Gang,The Pretenders,KZEP,KZEP1149,2014-06-18 02:58:43,2014-06-18,Wednesday
32309,Back On The Chain Gang,The Pretenders,KZEP,KZEP1536,2014-06-16 03:58:47,2014-06-16,Monday
32310,Back On The Chain Gang,The Pretenders,KZPS,KZPS0693,2014-06-20 05:58:18,2014-06-20,Friday
32311,Back On The Chain Gang,The Pretenders,KZPS,KZPS1242,2014-06-18 02:58:22,2014-06-18,Wednesday
32312,Back On The Chain Gang,The Pretenders,KZPS,KZPS1631,2014-06-16 03:58:27,2014-06-16,Monday
32313,Back On The Chain Gang,The Pretenders,WAXQ,WAXQ0473,2014-06-20 19:58:04,2014-06-20,Friday
32314,Back On The Chain Gang,The Pretenders,WAXQ,WAXQ0629,2014-06-20 04:58:04,2014-06-20,Friday
32315,Back On The Chain Gang,The Pretenders,WAXQ,WAXQ1106,2014-06-18 05:58:09,2014-06-18,Wednesday
32316,Back On The Chain Gang,The Pretenders,WAXQ,WAXQ1164,2014-06-18 01:58:04,2014-06-18,Wednesday
32317,Back On The Chain Gang,The Pretenders,WAXQ,WAXQ1563,2014-06-16 02:58:25,2014-06-16,Monday
32318,Back On The Chain Gang,The Pretenders,WAXQ,WAXQ1604,2014-06-16 00:58:12,2014-06-16,Monday
32319,Back On The Chain Gang,The Pretenders,WBGG,WBGG0693,2014-06-20 04:58:14,2014-06-20,Friday
32320,Back On The Chain Gang,The Pretenders,WBGG,WBGG1170,2014-06-18 01:58:14,2014-06-18,Wednesday
32321,Back On The Chain Gang,The Pretenders,WBGG,WBGG1506,2014-06-16 02:58:35,2014-06-16,Monday
32322,Back On The Chain Gang,The Pretenders,WBIG,WBIG0082,2014-06-22 16:58:16,2014-06-22,Sunday
32323,Back On The Chain Gang,The Pretenders,WBIG,WBIG0598,2014-06-20 13:58:27,2014-06-20,Friday
32324,Back On The Chain Gang,The Pretenders,WBIG,WBIG0681,2014-06-20 04:58:11,2014-06-20,Friday
32325,Back On The Chain Gang,The Pretenders,WBIG,WBIG0981,2014-06-19 00:58:13,2014-06-19,Thursday
32326,Back On The Chain Gang,The Pretenders,WBIG,WBIG1165,2014-06-18 05:58:16,2014-06-18,Wednesday
32327,Back On The Chain Gang,The Pretenders,WBIG,WBIG1218,2014-06-18 01:58:11,2014-06-18,Wednesday
32328,Back On The Chain Gang,The Pretenders,WBIG,WBIG1615,2014-06-16 02:58:31,2014-06-16,Monday
32329,Back On The Chain Gang,The Pretenders,WDVE,WDVE0542,2014-06-20 04:58:21,2014-06-20,Friday
32330,Back On The Chain Gang,The Pretenders,WDVE,WDVE0992,2014-06-18 01:58:21,2014-06-18,Wednesday
32331,Back On The Chain Gang,The Pretenders,WDVE,WDVE1312,2014-06-16 02:58:41,2014-06-16,Monday
32332,Back On The Chain Gang,The Pretenders,WMGK,WMGK0486,2014-06-20 23:54:11,2014-06-20,Friday
32333,Back On The Chain Gang,The Pretenders,WOFX,WOFX0151,2014-06-22 05:59:01,2014-06-22,Sunday
32334,Back On The Chain Gang,The Pretenders,WOFX,WOFX0514,2014-06-20 17:58:58,2014-06-20,Friday
32335,Back On The Chain Gang,The Pretenders,WOFX,WOFX1014,2014-06-18 03:58:57,2014-06-18,Wednesday
32336,Back On The Chain Gang,The Pretenders,WRFX,WRFX0568,2014-06-20 04:58:25,2014-06-20,Friday
32337,Back On The Chain Gang,The Pretenders,WRFX,WRFX1048,2014-06-18 01:58:24,2014-06-18,Wednesday
32338,Back On The Chain Gang,The Pretenders,WRFX,WRFX1405,2014-06-16 02:58:45,2014-06-16,Monday
32339,Back On The Chain Gang,The Pretenders,WZLX,WZLX1074,2014-06-16 23:54:24,2014-06-16,Monday
32340,Brass In Pocket,The Pretenders,KGB,KGB1050,2014-06-18 17:58:30,2014-06-18,Wednesday
32341,Brass In Pocket,The Pretenders,KGB,KGB1179,2014-06-18 05:58:37,2014-06-18,Wednesday
32342,Brass In Pocket,The Pretenders,KGB,KGB1335,2014-06-17 06:58:32,2014-06-17,Tuesday
32343,Brass In Pocket,The Pretenders,KGON,KGON0102,2014-06-22 06:59:03,2014-06-22,Sunday
32344,Brass In Pocket,The Pretenders,KGON,KGON0228,2014-06-21 17:58:53,2014-06-21,Saturday
32345,Brass In Pocket,The Pretenders,KGON,KGON1094,2014-06-18 10:59:14,2014-06-18,Wednesday
32346,Brass In Pocket,The Pretenders,KGON,KGON1608,2014-06-16 03:59:14,2014-06-16,Monday
32347,Brass In Pocket,The Pretenders,KLOS,KLOS0066,2014-06-22 07:59:11,2014-06-22,Sunday
32348,Brass In Pocket,The Pretenders,KLOS,KLOS0258,2014-06-21 14:59:06,2014-06-21,Saturday
32349,Brass In Pocket,The Pretenders,KLOS,KLOS0399,2014-06-21 00:59:25,2014-06-21,Saturday
32350,Brass In Pocket,The Pretenders,KSEG,KSEG0072,2014-06-22 17:59:10,2014-06-22,Sunday
32351,Brass In Pocket,The Pretenders,KSEG,KSEG0651,2014-06-20 13:59:22,2014-06-20,Friday
32352,Brass In Pocket,The Pretenders,KSEG,KSEG1321,2014-06-18 03:59:13,2014-06-18,Wednesday
32353,Brass In Pocket,The Pretenders,KSLX,KSLX0124,2014-06-19 14:28:50,2014-06-19,Thursday
32354,Brass In Pocket,The Pretenders,KUFX,KUFX0045,2014-06-22 19:59:14,2014-06-22,Sunday
32355,Brass In Pocket,The Pretenders,KUFX,KUFX0451,2014-06-21 05:59:28,2014-06-21,Saturday
32356,Brass In Pocket,The Pretenders,KUFX,KUFX0634,2014-06-20 13:59:26,2014-06-20,Friday
32357,Brass In Pocket,The Pretenders,KUFX,KUFX1149,2014-06-18 11:59:21,2014-06-18,Wednesday
32358,Brass In Pocket,The Pretenders,KUFX,KUFX1497,2014-06-16 22:59:27,2014-06-16,Monday
32359,Brass In Pocket,The Pretenders,KZEP,KZEP1117,2014-06-18 04:58:39,2014-06-18,Wednesday
32360,Brass In Pocket,The Pretenders,KZEP,KZEP1273,2014-06-17 05:58:54,2014-06-17,Tuesday
32361,Brass In Pocket,The Pretenders,KZPS,KZPS1216,2014-06-18 04:58:18,2014-06-18,Wednesday
32362,Brass In Pocket,The Pretenders,KZPS,KZPS1379,2014-06-17 04:58:06,2014-06-17,Tuesday
32363,Brass In Pocket,The Pretenders,WAXQ,WAXQ1138,2014-06-18 03:58:12,2014-06-18,Wednesday
32364,Brass In Pocket,The Pretenders,WAXQ,WAXQ1311,2014-06-17 03:58:08,2014-06-17,Tuesday
32365,Brass In Pocket,The Pretenders,WBGG,WBGG1144,2014-06-18 03:58:22,2014-06-18,Wednesday
